# AF3,F7,F3,FC5,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,MARKER
4.131525186541546967e-06,4.239524792858777866e-06,-6.854413595788543043e-07,-2.441270038910505971e-06,-1.857028601510643190e-05,-1.073883080491340892e-05,5.804012062256800655e-06,8.735785767910280903e-06,2.127460920119020486e-06,1.863254016937514775e-06,2.326720453192958414e-06,5.902612236209659240e-06,-1.025783199816840936e-07,0.000000000000000000e+00
-1.070487431296253498e-05,-1.035068400549324778e-05,-1.094848474250400938e-05,-1.507999176012817663e-05,-3.109494798809796467e-05,-2.580675017166399819e-05,-8.413612260624100874e-06,-3.378157325093459286e-06,-9.290968389410240145e-06,-9.162599526970321482e-06,-1.053000419775691612e-05,1.991480888075125597e-08,-8.711297120622564624e-06,0.000000000000000000e+00
-8.548183656061641723e-06,-1.198638006866559958e-05,-1.076980152437629080e-05,-1.352939722590981927e-05,-2.352408399176012468e-05,-2.233649309681849459e-05,-1.058064048981460915e-05,-7.053729808499273020e-06,-1.251095567864500087e-05,-1.286290794232089539e-05,-1.185357016708628236e-05,5.787202639810792839e-07,-9.124080276188290813e-06,0.000000000000000000e+00
6.705872130922412048e-06,4.095463488212405913e-06,2.354540013733115757e-06,-2.274971068894483632e-06,-1.102524226138704303e-05,-1.145785429312581417e-05,-3.790085610742358346e-06,-2.784395269703185645e-07,-5.145922133211260889e-06,-4.091627130540931205e-06,-1.775251380178522353e-06,6.822826933699550431e-06,-5.233251377126677435e-07,0.000000000000000000e+00
1.318346054779893015e-06,4.115472002746624499e-06,-3.268915907530360946e-07,-6.704258118562600372e-06,-1.513066083772030068e-05,-2.012345074387731888e-05,-1.051506989394980290e-05,-4.817794038300142347e-06,-7.635149498741132388e-06,-5.003385061417562833e-06,-7.600024316777286331e-06,3.993965032425421875e-06,-3.297334125276564920e-06,0.000000000000000000e+00
-4.007971772335389562e-06,-9.256732341496909266e-07,-8.387753060196843634e-06,-1.089957972075990028e-05,-1.089798535133897708e-05,-2.109650049439231161e-05,-1.554161581597620110e-05,-1.153459907835507442e-05,-8.673855075913634153e-06,-9.755908140688182443e-06,-1.037031014419775086e-05,1.880664402227817439e-06,-6.085943160143430109e-06,0.000000000000000000e+00
2.368487582207985041e-06,4.786757665369650806e-06,-4.320639015793090867e-06,-7.694023712520028238e-06,1.405360256351570085e-06,-6.235246561379418937e-06,-1.101084757000076918e-05,-7.757052327763787599e-06,1.281832379644464791e-06,-3.877309529259174580e-06,-8.996407644769888097e-07,7.314866022735942707e-06,-2.211621516746771610e-06,0.000000000000000000e+00
-5.918629271381699677e-06,-1.792041913481345798e-06,-6.236454447241934587e-06,-1.327708154726482102e-05,-9.793235797665351412e-07,-3.997806205844208549e-06,-1.184887177080949589e-05,-6.809291491569388165e-06,-3.361043076218814835e-07,-2.530862226291294386e-06,-4.502230345616838327e-06,5.763273733119706778e-06,-4.862193740749212883e-06,0.000000000000000000e+00
-1.663367333638513437e-05,-1.202039454337376974e-05,-1.298736676127260524e-05,-1.692533688258182623e-05,-3.627742751201646124e-06,-7.252786787212943098e-06,-1.003048719768063499e-05,-5.669579093614097373e-06,-9.358178750286107219e-06,-7.435950377660791076e-06,-1.118637382467383004e-05,-7.348354161898215416e-07,-8.907734120698858471e-06,0.000000000000000000e+00
-7.306016249332413828e-06,-1.598959748226138479e-06,-8.671752877088580779e-06,-1.005202841840238133e-05,2.272182687113757810e-06,-2.305732967116811406e-06,-2.510659349965674501e-06,1.570593876554515693e-06,-6.305606359960327113e-06,-3.977808743419546756e-06,-6.839447553215830904e-06,4.626048447394523733e-07,-8.226841005569539170e-06,0.000000000000000000e+00
3.385024580758377824e-06,1.064525072098878595e-05,-2.672256745250632734e-06,-6.065440695811399444e-06,2.165213110551615333e-06,-3.064941400778213549e-06,1.773819340810246226e-06,4.113952069886323844e-06,-2.037137441062027929e-06,-1.264329961089493753e-06,-4.472456878004111940e-06,5.612323688105591964e-06,-6.815945525291824142e-06,0.000000000000000000e+00
3.512241725795380528e-06,1.289920988326848282e-05,1.655190464637213333e-06,-5.427770162508583902e-06,-1.228304490730142337e-06,-5.318168699168387000e-06,5.717650789654374046e-06,4.766287455558101034e-06,-2.573598321507590807e-06,-2.355291309987029547e-06,-4.166602165255198499e-06,5.851811740291447361e-06,-2.471767814145108307e-06,0.000000000000000000e+00
3.484638005645842045e-06,1.489706005951018586e-05,6.660687237354081581e-06,-7.587832181277181118e-07,1.340809649805449450e-06,-1.905318689250022659e-06,8.027015190356289815e-06,6.288403355458917583e-06,-3.483243732356750782e-07,-2.777872343022812140e-06,1.302242499427794948e-06,1.777611967650874340e-06,3.047050066376750870e-06,0.000000000000000000e+00
6.603858382543682929e-06,1.558635338521400813e-05,9.407202133211256282e-06,1.746023337148089042e-06,3.836163698786929218e-07,-7.314499382009616047e-06,4.145555771725024976e-06,4.317900604257270011e-06,3.219934785992217943e-06,-1.746241855497062443e-06,5.641048734264141969e-06,1.963396638437476423e-06,4.264163100633254700e-06,0.000000000000000000e+00
8.202473827725647045e-06,1.299925245593957320e-05,9.305435532158382901e-06,-1.138403625543602767e-06,-1.028014383154039550e-05,-1.975317517509727949e-05,-4.151523529411771611e-06,-7.253267566948932655e-07,-2.236797039749749278e-07,-7.339847104600591669e-07,3.477058974593737239e-06,2.580259803158617585e-06,8.589501792935560095e-08,0.000000000000000000e+00
1.531974845502407453e-06,8.552360100709546111e-06,1.829140352483402165e-06,-4.819918754863813792e-06,-1.537410883955138064e-05,-2.515661516136415734e-05,-1.172572699320974082e-05,-7.385146176852062236e-06,-6.827403161669337276e-06,-8.792084351873044216e-06,-2.428914328221552941e-06,-5.481053177691309969e-06,-4.830339092088192305e-06,0.000000000000000000e+00
-7.127192149233230023e-06,1.339290611123826863e-06,-1.011896861066605872e-05,-7.259352611581597861e-06,-8.631336910048065001e-06,-2.121992568398565920e-05,-1.486192061493858830e-05,-1.085677012588692811e-05,-8.854712046997786998e-06,-1.868944069581139665e-05,-9.803260920119012708e-06,-1.254522499580376641e-05,-7.547275167467760346e-06,0.000000000000000000e+00
-4.004371287098492852e-06,-2.055153879606317108e-06,-1.138276779583429003e-05,-5.665176278324559429e-06,-8.317793362325458292e-07,-1.224863661249714244e-05,-1.265970816357671950e-05,-8.257925934233612968e-06,-1.019769725795376620e-05,-1.482324803540092916e-05,-1.197943073472189730e-05,-9.312862012664985310e-06,-1.030933866178377576e-05,0.000000000000000000e+00
5.228473022049291146e-06,4.573666985580224266e-06,2.284723392080563907e-06,1.485679432364385266e-06,7.377213513389794040e-06,-5.906969024185588962e-07,-5.589278789959569777e-06,-4.943850339513211295e-07,-6.168741625085831992e-06,-7.000813611047526902e-07,-1.017381295490950892e-06,5.351769817654687689e-07,-2.328421895170514435e-06,0.000000000000000000e+00
5.782947748531323573e-06,6.744590812542915826e-06,7.606169961089489771e-06,6.225773522545205515e-06,1.312406179903868513e-05,4.660614361791404699e-06,-2.881692965590912710e-06,5.172684902723737258e-06,3.250484950026703438e-06,4.668756176089113309e-06,9.121837766079202289e-06,7.297448709849697908e-06,9.236142845807589861e-06,0.000000000000000000e+00
1.242735864805070354e-06,1.711448981460288449e-06,-2.150407081712065390e-06,1.609543492790112135e-06,5.031260041199361703e-06,-3.461050148775466492e-06,-5.446942618448163978e-06,5.339142897688262038e-06,4.307520625619898110e-06,-1.076650705729762518e-06,5.329780663767461018e-06,7.052154886701761758e-06,1.970628397039755299e-06,0.000000000000000000e+00
2.715334326695663367e-06,6.803615930418860696e-06,-5.931414190890396684e-07,6.243654566262301514e-07,-1.567644220645441047e-07,-6.123302784771499876e-06,2.197629289692523319e-06,9.815513302815293410e-06,7.429274860761427384e-07,3.618963179980164020e-06,2.956023291371031820e-06,5.384447177843900613e-06,-4.604701997405961376e-06,0.000000000000000000e+00
7.505179853513394529e-06,1.473198981460288528e-05,1.080353456626229838e-05,7.897938338292514530e-06,1.295991882810711950e-05,6.425881608300903321e-06,1.882857139696344622e-05,2.096070085755703422e-05,6.600004934767681865e-06,1.647923009079118320e-05,1.069171151293203090e-05,8.965156418707560747e-06,6.274987797360194565e-06,0.000000000000000000e+00
4.820418028534375519e-06,5.361002032501716846e-06,4.103505552758064412e-06,4.281795907530328071e-06,1.171316997024490777e-05,7.800780813305862419e-06,2.165610343327991656e-05,2.216489698329137756e-05,1.007661360189212041e-05,1.133197515831235269e-05,9.637460091554140621e-06,1.276793639887083402e-05,6.225878547341121527e-06,0.000000000000000000e+00
-9.373894937056529179e-06,-1.076986238498512211e-05,-1.326544991531242978e-05,-1.049702152437628865e-05,-1.046641843900205823e-05,-8.920462023346306416e-06,6.115872213321117885e-06,5.246166359960330697e-06,-2.985414532692454118e-06,-3.970543739986266411e-06,-5.552421748683901277e-06,4.107177566186007138e-06,-1.003857414816509831e-05,0.000000000000000000e+00
-1.657606557259479039e-05,-8.296809988555735074e-06,-1.364174967269398252e-05,-1.505820086060883652e-05,-1.425092828564888760e-05,-1.458510415503166405e-05,-4.369025993743807335e-06,-6.365403504997328013e-06,-1.176308766308079499e-05,-5.993847196154725603e-06,-1.279008105745021066e-05,-6.881695422293431083e-06,-1.305945666285190655e-05,0.000000000000000000e+00
-3.751137158770118410e-06,2.605829581139849107e-06,-6.138237843900208937e-06,-4.832534538796063196e-06,8.612908583199834187e-07,-4.830208647287712171e-06,3.014862813763629661e-06,1.716057169451440532e-06,-2.910872132448309627e-06,-1.912126100556953913e-06,-2.422147631036842707e-06,-1.379275992980849349e-06,-4.389683118944071204e-06,0.000000000000000000e+00
4.579185517662322175e-06,-3.924463218127718332e-07,-5.253105081254294382e-06,-8.555911192492571097e-08,5.968165987640194549e-06,-1.133193665980014584e-06,1.068822181277179221e-05,6.187928709849701456e-06,2.805674561684596199e-06,-2.310490455481802870e-06,6.849580851453430843e-06,9.402040683604179520e-06,-1.595764975967035425e-06,0.000000000000000000e+00
-5.754207112230101867e-06,-8.578930043488213660e-06,-6.599737546349281799e-06,-9.834119423208971758e-06,-2.159677528038451120e-06,-6.295523979552914272e-06,-7.655088883803306245e-08,-5.405645696192872075e-06,-5.864461991302357947e-06,-4.923470023651483273e-06,-2.703379262989160392e-07,1.371208000305181000e-06,-3.775153855191877401e-06,0.000000000000000000e+00
-1.280155688258182147e-05,-8.970096502632181462e-06,-7.760586797894258567e-06,-1.391933963836118065e-05,-2.050863648432133744e-06,-8.792731303883425138e-06,-1.071498024719616090e-05,-1.052685337911039754e-05,-1.089057497825589378e-05,-5.365424399176012183e-06,-7.417323492790104918e-06,-1.182385795376516280e-05,-6.150979734493014283e-06,0.000000000000000000e+00
-9.215473586633090859e-06,-4.311113893339437021e-06,-5.398654987411309839e-06,-7.075850299839780341e-06,2.069309352254521831e-06,-1.179225044632639374e-05,-9.203657976653703280e-06,-6.275426210421910587e-06,-5.667718934920271051e-06,-4.292625558861677252e-06,-3.682106646829930125e-06,-9.592990461585411058e-06,-6.101870484473940398e-06,0.000000000000000000e+00
-8.686202256809334558e-06,-1.709006578164339429e-06,-4.704038768596935675e-06,-1.033186944380865254e-05,-9.096101277180131201e-06,-1.902984615701533886e-05,-1.376801116197452356e-05,-1.245836596932936338e-05,-5.665274921797512618e-06,-1.048240848401617290e-05,-4.794551663996329604e-06,-4.441820175478751067e-06,-5.148885578698400625e-06,0.000000000000000000e+00
-9.113459838254363434e-06,-7.213348926527810645e-06,-8.293086454566265714e-06,-1.925811002059968051e-05,-1.418453337605859291e-05,-1.580787463797970720e-05,-1.570954051270313952e-05,-1.735313079423208494e-05,-4.978507234302281119e-06,-1.496007226672770306e-05,-7.652804554818028871e-06,3.062138793011368332e-06,-3.826917659266036476e-06,0.000000000000000000e+00
-7.069584385442888584e-06,-1.237254439917601210e-05,-9.807752144655531055e-06,-1.634845149004348524e-05,-3.297612506294345045e-06,-6.096034428931108282e-06,-7.559595231555663534e-06,-7.170700291447315675e-06,2.198337300679026903e-06,-6.825690089265277672e-06,-3.613086335545883362e-06,8.618261603723200839e-06,-3.550844037537189067e-06,0.000000000000000000e+00
-5.512974601358048523e-06,-3.505771183337148053e-06,-7.686036845960177397e-06,-9.551984618905928084e-06,-7.414084870679773425e-07,-6.057284660105289852e-06,-4.345036751354244341e-06,1.222681670862899949e-06,7.502595254444193081e-07,-1.615471793698023644e-06,-3.545419363698779323e-06,-2.822010077058059731e-06,-5.256395017929346135e-06,0.000000000000000000e+00
7.710722987716529507e-07,3.672283405813687611e-06,-5.096905181963839122e-06,-6.888907319752804124e-06,-4.145991906614783986e-06,-6.982973582055393397e-06,2.608977874418174472e-07,2.806282055390252586e-06,-6.501599938963913248e-07,-3.120538338292514751e-06,-3.369485236896306874e-06,-7.447758091096359942e-06,-3.903899726863503578e-06,0.000000000000000000e+00
2.700932385748077796e-06,-3.396724779125657989e-06,-6.064871224536509779e-06,-8.057587667658502886e-06,-4.719570153353167986e-06,-5.504741660181586001e-06,9.533539612420834327e-06,5.406625868619825108e-06,5.951119450675212008e-06,-1.079072373540855543e-06,-4.665721446555192977e-07,5.606517917143511211e-06,-1.595764975967035425e-06,0.000000000000000000e+00
-7.334820131227583277e-06,-6.451024522774090238e-06,-6.561870904097049784e-06,-9.800859629205769323e-06,-1.119676244449530487e-05,-1.000545555046921737e-05,9.621500167849232255e-06,4.572836272220953567e-06,4.162101844815747625e-06,-4.772879224841683608e-07,-3.189491091783008792e-06,4.173943932249942993e-06,-4.266246355382615406e-06,0.000000000000000000e+00
-1.309439634851605676e-05,-4.278099844357976058e-06,-5.956004628061344325e-06,-6.976070917830167107e-06,-1.172423311512931850e-05,-1.154252971389334164e-05,5.009168497749285988e-06,9.482509224078760569e-07,-1.072974264133668961e-06,-3.578233554589150228e-06,-7.521530629434644731e-06,-8.993544609750514271e-06,-9.163898587014567806e-06,0.000000000000000000e+00
-1.041803565575646171e-05,-6.888210565346762228e-06,-6.535837587548641280e-06,-1.051240027466239360e-06,1.150846436255437556e-06,-2.853970437170981146e-06,7.109026848249019236e-06,3.146696153200583121e-06,5.803256656748303090e-06,-3.004298283360036007e-06,-7.263042796978705473e-06,-3.248734242771037399e-06,-8.805533789578083340e-06,0.000000000000000000e+00
-8.813419401846338109e-06,-6.131888715953307143e-06,-1.707840700389108113e-06,1.893972075989929121e-06,5.940501441977571480e-06,2.460488598458834705e-06,9.819811238269618092e-06,7.395124078736555318e-06,1.248030050812543066e-05,-4.082703898680091067e-07,4.158051682307246385e-07,6.734288926527809848e-06,-5.401068213931482601e-06,0.000000000000000000e+00
-9.414700436408021843e-06,-4.262093032730601867e-06,2.743856429388872320e-06,5.050889539940490601e-07,1.213552739757383292e-06,2.216130663004462278e-07,7.125019676508728181e-06,5.766535046921494814e-06,7.958876231021592572e-06,-3.779995422293426966e-07,6.052463923094538794e-06,2.631060299076829464e-06,-4.604701997405961376e-06,0.000000000000000000e+00
-9.197471160448609847e-06,-9.060134818036164674e-06,-3.702939414053562322e-06,-5.569306752117189671e-07,2.517474991989015206e-06,2.032805964751655211e-06,2.800558915083535726e-06,4.080960395208669941e-06,5.462316826123446621e-06,-8.913931181811243089e-07,1.127661712062265224e-06,2.439469857328145146e-06,-4.291464618905923434e-06,0.000000000000000000e+00
-8.332154541847862811e-06,-1.079087132524605158e-05,-8.890669402609296240e-06,-4.015949251544975910e-06,3.411961968413826211e-06,1.816094294651708755e-06,-3.032025551232172982e-06,1.282666533913179292e-06,3.522992413214313618e-06,-1.797096879530021893e-06,-4.632150931563278894e-06,5.490402497901884301e-06,-4.414901382467379232e-06,0.000000000000000000e+00
-8.623793846036465020e-06,-7.428440457770656418e-06,-5.763121419089039909e-06,-5.617006921492332584e-06,-1.475441098649574633e-06,-5.077059026474406507e-06,-8.907790653849093302e-06,-7.524610983443960094e-06,-3.668516200503547968e-06,-3.446252658884564917e-06,-3.890520920119012293e-06,-1.396693305867093301e-06,-6.307598423743033678e-06,0.000000000000000000e+00
-1.077928434119172519e-05,-1.062480065461203927e-05,-6.138237843900208937e-06,-1.348284394598306174e-06,-5.099496580453191351e-06,-6.849502156099796584e-06,-1.054065841916533721e-05,-1.180153171892881448e-05,-2.400073389791714108e-06,-4.252668039978637048e-06,-3.966307928587769291e-06,-5.954223511100938316e-06,-5.744832964064998950e-06,0.000000000000000000e+00
-1.114773399710078208e-05,-1.350402589608605995e-05,-8.313203108262764158e-06,-2.967692295719844684e-06,-8.574163515678642693e-06,-6.007053478294044586e-06,-1.142666110475319159e-05,-9.967494531166550849e-06,1.548229810025177617e-06,-9.533114702067597054e-06,-6.880047736324094005e-06,-6.187199969481950546e-07,-3.148679098191800670e-06,0.000000000000000000e+00
-9.155465499351487488e-06,-5.350556223392080731e-06,-6.028187914854661471e-06,-1.001647484550240474e-05,-1.517123550469214762e-05,-1.657138860151064473e-05,-1.807008196383612391e-05,-1.360257723201342674e-05,-5.302338973067826016e-06,-1.703786324864576315e-05,-7.433563566033409142e-06,-3.099235640497443409e-06,-5.645287186999308161e-06,0.000000000000000000e+00
-1.055245377126725699e-05,-5.835276356145571136e-07,-6.682570826276038749e-06,-9.493493257038223453e-06,-1.921948068665598296e-05,-2.590003665217059642e-05,-1.900406313420310259e-05,-1.492374384069580934e-05,-1.058507333791104052e-05,-1.298399133287556272e-05,-8.789609681849385532e-06,-1.001681174181734920e-05,-8.593169465171278357e-06,0.000000000000000000e+00
-1.062566363775081582e-05,-6.765158200961318053e-06,-5.987954607461664585e-06,-7.679583337148090301e-07,-9.902061707484548301e-06,-8.832916249332420334e-06,3.043649904631105339e-06,2.993734752422373072e-06,9.531126146334018632e-07,-1.169884916456854562e-06,-5.820382957198435371e-06,3.288563860532540130e-06,-3.561462253757528977e-06,0.000000000000000000e+00
-9.978776456855112164e-06,-1.279072235294117640e-05,-4.507605561913484375e-06,8.503026779583428243e-07,2.410505415426872730e-06,9.472761579308760271e-06,2.213109043259325995e-05,1.909667123826962976e-05,1.472390455481803644e-05,4.560991958495460788e-06,5.852355687801235597e-08,1.443999843595025340e-05,-1.994695429922890177e-07,0.000000000000000000e+00
-1.204905546807049284e-05,-1.122505609063859006e-05,-9.012552657358666370e-06,-3.738402005035477589e-06,1.040188253604945493e-06,1.569243915465014632e-06,1.444813573662927076e-05,1.295272164034485785e-05,7.738915049973296327e-06,1.437040482185092432e-06,-3.645566482032493504e-06,9.923814450293741997e-07,-5.002885105668721988e-06,0.000000000000000000e+00
-5.352152927443347423e-06,-3.495766926070038760e-06,-2.364590276951250262e-06,8.720935774776838877e-07,-5.901756374456379139e-07,-4.432664722667280345e-06,7.865487624933233281e-06,7.461107428091862278e-06,-3.568311662470435271e-06,-1.530713420309757611e-06,-7.043801808194086592e-06,-2.171763729304951065e-06,-5.738196578927285553e-06,0.000000000000000000e+00
6.049383656061650502e-06,2.279690794232089802e-06,9.529085387960626412e-06,8.201864042114900008e-06,7.384590725566492791e-06,4.293209146257720541e-06,1.259776550698099367e-05,1.273227726863508346e-05,-8.102428534370948427e-07,2.049722438391699709e-06,-1.404436374456389475e-06,1.107119983520256234e-05,8.291701533531750247e-07,0.000000000000000000e+00
4.412363035019459044e-06,-8.616459876401924689e-07,4.382772039368272662e-06,4.505439349965667962e-06,4.631046280613414867e-06,1.785577676050926816e-07,5.874380506599518319e-06,7.581077154192418846e-06,-1.368699851987487007e-06,5.547899595635973964e-08,1.965641794461057040e-07,6.828632704661631183e-06,3.051031897459377807e-06,0.000000000000000000e+00
-6.157461458762488547e-06,-8.349832552071411235e-06,-7.306187090867477779e-06,-8.129841702906844000e-06,-1.349845264362554216e-05,-1.514769339131762052e-05,-8.752660219729922040e-06,-1.004997371786068349e-05,-1.143070187838559727e-05,-1.222600930800335744e-05,-6.384725502403288070e-06,-6.542057821011672751e-06,-2.607150070954447033e-06,0.000000000000000000e+00
-9.814354297703513507e-06,-9.423289356832227642e-06,-9.337969114213781567e-06,-1.634501082169833162e-05,-1.874549480430304099e-05,-1.456070615243763192e-05,-1.141546612497139491e-05,-1.683126248569466387e-05,-1.143070187838559727e-05,-1.982641373311970712e-05,-7.344243163195231675e-06,-3.615949256122681636e-06,-6.016924754711217728e-06,0.000000000000000000e+00
-8.214538690775917155e-06,-8.307814671549553984e-06,-6.747654117647061280e-06,-1.584611391165026461e-05,-9.359836612497137169e-06,-6.480661763942934812e-06,-7.135785282673387076e-06,-8.842778348973827934e-06,-5.670635477225909422e-07,-1.580402349889371814e-05,-4.277575999084451088e-06,9.212607507438778864e-07,-2.040402780193784521e-06,0.000000000000000000e+00
-8.083721060502017740e-06,-1.076085855344472498e-05,-9.225552520027467535e-06,-1.204876294804303055e-05,-7.200157747768365868e-06,-4.157110811017016803e-06,-6.056269375143059963e-06,-2.685332156862742561e-06,3.648859089036393249e-06,-9.435037155718316632e-06,-5.599788628976874612e-06,-2.745083611810482348e-06,-1.687347090867470222e-06,0.000000000000000000e+00
-9.766347827878229116e-06,-1.083088835431448875e-05,-1.382634955367361200e-05,-7.634385461203937375e-06,-1.036498177157244172e-05,-3.403643083848328924e-06,-6.582433424887470281e-06,-4.618344368657966204e-06,-4.583049637598230950e-07,-1.115926463721675359e-05,-5.228973623254741735e-06,-2.868456244754710834e-06,-1.172023414206148909e-05,0.000000000000000000e+00
-1.460780030975813884e-05,-9.074140778210117091e-06,-1.944481259784847842e-05,-7.869497798123140436e-06,-1.058076522774090115e-05,-8.735324238956285029e-06,-8.416810826276040122e-06,-9.565595948729684649e-06,-5.930450345616845805e-06,-1.602439526970321346e-05,-9.577253234149683592e-06,-5.544916658274203329e-06,-2.048689890897992919e-05,0.000000000000000000e+00
-1.788544203707941762e-05,-9.695405154497597358e-06,-1.981637902494850310e-05,-1.108537581139849027e-05,-1.026538940718699799e-05,-1.662018460669871238e-05,-9.011744037537199327e-06,-1.160508129243915140e-05,-5.412319563591974986e-06,-1.668308891432059075e-05,-1.940791090409704021e-05,-1.065399510490577384e-05,-1.873754778667886819e-05,0.000000000000000000e+00
-1.508066403753718933e-05,-1.105098201419089066e-05,-1.176025088578622393e-05,-9.431561226825360125e-06,-9.959235101853968915e-06,-1.800369487144274139e-05,-6.278569687953008794e-06,-8.335906256198976431e-06,1.349042740520332924e-06,-1.500971645685511621e-05,-1.825892572213320665e-05,-9.980525673304340469e-06,-1.477960769054703131e-05,0.000000000000000000e+00
-1.313520184786754604e-05,-1.056177383382925085e-05,-9.429085722133214296e-06,-4.759133614099336696e-06,-1.009202492103455998e-05,-1.291886409552147835e-05,-1.605465270466170231e-06,-2.109477471580069336e-06,5.032170516517892098e-06,-9.856407354848554619e-06,-1.150982195010298958e-05,-4.556484151979857155e-06,-1.597548429236285363e-05,0.000000000000000000e+00
-1.300198389410238384e-05,-9.965520100709545300e-06,-1.373878294346532446e-05,-5.820006353856717749e-06,-1.088691953307392853e-05,-7.726395072861832477e-06,4.024010276951239534e-06,1.579591606012057012e-06,4.556809964141299787e-06,-5.290352697032120367e-06,-1.255324665598534314e-05,-3.099235640497443409e-06,-1.725232479285877295e-05,0.000000000000000000e+00
-1.097251038223849414e-05,-1.299280834973678064e-05,-1.862949645685511868e-05,-1.186984819409475796e-05,-9.428075825131606333e-06,-8.818564483100637424e-06,5.258656618600740450e-06,-8.422972396429360260e-07,-1.516562645914396983e-06,-8.708536812390326178e-06,-1.653612461890592217e-05,-1.241024082093537557e-05,-1.687803267109178073e-05,0.000000000000000000e+00
-1.547791757534141652e-05,-1.906939421377889930e-05,-2.021634543373769947e-05,-1.540456147402151599e-05,-1.330848943007553048e-05,-1.425788388494697679e-05,-3.009635591668580883e-06,-7.887519404898144562e-06,-1.009016068055237820e-05,-1.855988146791790649e-05,-1.951482471961546547e-05,-1.861515853665979676e-05,-1.962151428702219643e-05,0.000000000000000000e+00
-2.423069718623635830e-05,-2.266892597848477721e-05,-2.020096211032272908e-05,-2.111263025864041997e-05,-2.571511600823986969e-05,-2.218436437476158118e-05,-1.613654902723735861e-05,-1.861281291828793569e-05,-1.424864900892652630e-05,-2.708051966124971232e-05,-2.781891550469214034e-05,-2.191864221408407619e-05,-2.757323095902952152e-05,0.000000000000000000e+00
-2.614375500877393204e-05,-2.250185488212405485e-05,-2.464792590981917977e-05,-2.958355572442206453e-05,-3.109310368505378342e-05,-2.951524656595712283e-05,-2.482705190356298509e-05,-2.856280207675287999e-05,-1.806619750667582216e-05,-3.128574581521324733e-05,-3.616631315175096884e-05,-2.891749910887311844e-05,-3.429588910353245900e-05,0.000000000000000000e+00
-2.617255889066910234e-05,-2.309810861524376379e-05,-2.629985817807278732e-05,-3.080843365529869631e-05,-2.762581396200502998e-05,-3.037061183337148182e-05,-2.422732084382391447e-05,-3.022738202639810577e-05,-1.720223886778057546e-05,-3.213090788128481167e-05,-3.393059640192263486e-05,-2.580850875867856498e-05,-2.998489331807430803e-05,0.000000000000000000e+00
-2.712428715495536195e-05,-2.290602687571526673e-05,-2.406690961776150080e-05,-2.746869158159762151e-05,-2.792274675211718838e-05,-2.437444390173190153e-05,-2.055696675822080093e-05,-2.676775504997329556e-05,-1.178630578774700688e-05,-2.864612790112153773e-05,-2.780808878919660532e-05,-1.723628793316548546e-05,-2.090233661860074480e-05,0.000000000000000000e+00
-1.985970810864423120e-05,-1.527778070954451754e-05,-2.102456157930876883e-05,-2.452118569924467887e-05,-2.436139757381551634e-05,-1.950919514915694123e-05,-1.943746878004120696e-05,-2.327363677729457533e-05,-1.186573621423666951e-05,-2.384517146562905169e-05,-2.607987432822155672e-05,-1.729289420004577555e-05,-1.792525424582283583e-05,0.000000000000000000e+00
-9.683536667429614093e-06,-3.371714135957885392e-06,-1.380978289768826044e-05,-1.772701260700389249e-05,-1.350951846189059071e-05,-2.082238175936522738e-05,-1.582948672465095364e-05,-1.945260100099183167e-05,-1.017814515297169365e-05,-1.729577087052719761e-05,-2.211594311741816736e-05,-1.847146570534828437e-05,-1.731736136720835373e-05,0.000000000000000000e+00
-1.050684762493323708e-05,-2.322267548638132389e-06,-1.167860093842984899e-05,-1.364408617074845606e-05,-9.855954131380176238e-06,-2.045210619058518799e-05,-1.053266200503548316e-05,-1.727814971541923709e-05,-5.501526042572670498e-06,-1.406163350881208455e-05,-1.819396542915998298e-05,-1.642057711299305713e-05,-1.664575919127183386e-05,0.000000000000000000e+00
-1.368727625085831568e-05,-9.445298722819867154e-06,-1.782128031128404932e-05,-1.560641401693751323e-05,-6.204234103913937086e-06,-1.362066546425574377e-05,-5.406960547798892885e-06,-1.212844922255283282e-05,-5.439203707942320290e-06,-1.563087425040054929e-05,-2.100891145799953200e-05,-1.250458459906919860e-05,-1.825574622568092877e-05,0.000000000000000000e+00
-9.953573060196837732e-06,-6.316967475394827154e-06,-1.370209963378347785e-05,-1.002220929274433590e-05,3.056011480888076539e-06,-5.546361782253761351e-06,1.375597917143503234e-06,-5.349629053177462090e-08,-7.320344335088115380e-07,-8.916800244144349182e-06,-1.549540659189745236e-05,-2.777015352101929875e-06,-1.497471741359578383e-05,0.000000000000000000e+00
-7.376825792324708177e-06,-1.645979757381551647e-06,-2.280573664454111723e-06,-4.190276447699702724e-06,1.169289466697186551e-06,-6.403162226291297952e-06,6.120670061799030145e-06,4.002980073243307324e-06,5.492866990157931269e-06,3.860366521705963127e-07,-3.443918905928121571e-06,4.265384824902723529e-06,-7.811403295948725250e-06,0.000000000000000000e+00
-6.342286367589833536e-06,-5.200492364385442609e-06,-3.450889576562145436e-06,-9.983215051499198917e-06,-1.326422615701533459e-05,-1.625277939116502653e-05,6.058298031586166529e-06,-8.452964827954500461e-07,4.227617669947356497e-07,3.569766384374766268e-07,-3.077163918516815173e-06,2.137569767299915941e-06,-5.677141835660328739e-06,0.000000000000000000e+00
